invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
5776,M043,Baytown,Fashion accessories,$81,1.0,08/12/25,20:44:00,Credit card,5.0,0.48
5777,M020,Killeen,Home and lifestyle,$31,3.0,11/12/25,17:13:00,Credit card,4.0,0.48
5778,M033,Pearland,Fashion accessories,$73,1.0,01/12/25,17:01:00,Credit card,6.0,0.48
5779,M088,Cleburne,Home and lifestyle,$46,1.0,23/11/25,16:24:00,Credit card,4.0,0.33
5780,M026,Denton,Fashion accessories,$34,1.0,05/11/25,20:14:00,Credit card,6.0,0.48
5781,M043,Baytown,Home and lifestyle,$64,2.0,04/12/25,16:20:00,Credit card,4.0,0.48
5782,M045,Missouri City,Fashion accessories,$33,2.0,05/11/25,15:21:00,Ewallet,4.0,0.48
5783,M040,Edinburg,Home and lifestyle,$25,2.0,02/12/25,15:17:00,Credit card,5.0,0.48
5784,M051,New Braunfels,Fashion accessories,$16,3.0,05/11/25,18:59:00,Credit card,5.0,0.57
5785,M070,Hurst,Home and lifestyle,$76,2.0,25/11/25,16:45:00,Credit card,4.0,0.33
5786,M067,Haltom City,Fashion accessories,$83,2.0,20/12/25,20:08:00,Credit card,7.0,0.33
5787,M091,Little Elm,Home and lifestyle,$59,1.0,11/12/25,18:25:00,Credit card,6.0,0.33
5788,M049,North Richland Hills,Fashion accessories,$70,3.0,10/11/25,15:44:00,Credit card,7.0,0.48
5789,M071,Lufkin,Home and lifestyle,$37,1.0,27/12/25,17:32:00,Credit card,3.0,0.33
5790,M077,Coppell,Fashion accessories,$38,1.0,21/11/25,20:57:00,Credit card,7.0,0.33
5791,M078,Del Rio,Home and lifestyle,$83,2.0,06/11/25,18:09:00,Credit card,3.0,0.33
5792,M098,Mineral Wells,Fashion accessories,$43,3.0,18/12/25,21:00:00,Credit card,6.0,0.18
5793,M006,El Paso,Home and lifestyle,$70,2.0,16/12/25,16:07:00,Credit card,6.0,0.48
5794,M015,Grand Prairie,Fashion accessories,$79,2.0,28/11/25,19:54:00,Credit card,5.0,0.48
5795,M008,Corpus Christi,Home and lifestyle,$30,1.0,31/12/25,16:56:00,Credit card,7.0,0.48
5796,M016,Brownsville,Fashion accessories,$34,1.0,19/11/25,18:18:00,Credit card,3.0,0.48
5797,M048,Harlingen,Home and lifestyle,$21,1.0,05/12/25,18:27:00,Credit card,6.0,0.48
5798,M017,McKinney,Fashion accessories,$30,3.0,01/12/25,16:20:00,Credit card,3.0,0.48
5799,M090,Brownwood,Home and lifestyle,$37,1.0,11/12/25,19:28:00,Credit card,6.0,0.33
5800,M009,Plano,Fashion accessories,$24,1.0,12/11/25,19:20:00,Credit card,7.0,0.48
5801,M022,Mesquite,Home and lifestyle,$78,3.0,17/11/25,18:35:00,Credit card,3.0,0.48
5802,M026,Denton,Fashion accessories,$46,2.0,13/11/25,20:04:00,Credit card,7.0,0.48
5803,M007,Arlington,Home and lifestyle,$70,3.0,01/12/25,15:37:00,Credit card,3.0,0.48
5804,M023,Midland,Fashion accessories,$69,3.0,12/12/25,20:08:00,Credit card,3.0,0.48
5805,M070,Hurst,Home and lifestyle,$64,2.0,04/11/25,20:07:00,Credit card,4.0,0.33
5806,M007,Arlington,Fashion accessories,$63,3.0,26/12/25,15:32:00,Credit card,4.0,0.48
5807,M037,League City,Home and lifestyle,$19,2.0,12/11/25,20:59:00,Credit card,5.0,0.48
5808,M070,Hurst,Fashion accessories,$52,2.0,24/12/25,20:52:00,Credit card,3.0,0.33
5809,M092,Lake Jackson,Home and lifestyle,$70,1.0,11/11/25,19:45:00,Credit card,6.0,0.33
5810,M049,North Richland Hills,Fashion accessories,$51,3.0,07/12/25,16:35:00,Credit card,5.0,0.48
5811,M060,DeSoto,Home and lifestyle,$60,2.0,09/12/25,17:54:00,Credit card,6.0,0.33
5812,M012,Garland,Fashion accessories,$18,2.0,22/12/25,15:48:00,Credit card,4.0,0.48
5813,M058,Port Arthur,Home and lifestyle,$40,1.0,27/11/25,20:31:00,Credit card,5.0,0.33
5814,M061,Cedar Park,Fashion accessories,$76,2.0,25/12/25,20:32:00,Credit card,6.0,0.33
5815,M088,Cleburne,Home and lifestyle,$38,3.0,02/11/25,17:23:00,Credit card,7.0,0.33
5816,M043,Baytown,Fashion accessories,$60,3.0,26/11/25,20:00:00,Credit card,4.0,0.48
5817,M021,McAllen,Home and lifestyle,$17,1.0,16/11/25,15:49:00,Credit card,6.0,0.48
5818,M013,Irving,Fashion accessories,$30,3.0,12/11/25,20:16:00,Credit card,3.0,0.48
5819,M018,Frisco,Home and lifestyle,$66,2.0,26/12/25,17:00:00,Credit card,4.0,0.48
5820,M007,Arlington,Fashion accessories,$56,2.0,19/12/25,18:23:00,Credit card,3.0,0.48
5821,M017,McKinney,Home and lifestyle,$54,2.0,24/11/25,18:18:00,Credit card,4.0,0.48
5822,M001,Houston,Fashion accessories,$59,2.0,13/12/25,17:52:00,Credit card,3.0,0.36
5823,M091,Little Elm,Home and lifestyle,$62,3.0,31/12/25,19:27:00,Credit card,3.0,0.33
5824,M097,Alice,Fashion accessories,$43,3.0,15/12/25,17:01:00,Credit card,3.0,0.18
5825,M023,Midland,Home and lifestyle,$49,2.0,28/11/25,15:40:00,Credit card,6.0,0.48
5826,M027,Abilene,Fashion accessories,$49,2.0,14/11/25,19:46:00,Credit card,5.0,0.48
5827,M088,Cleburne,Home and lifestyle,$35,2.0,25/11/25,18:37:00,Credit card,7.0,0.33
5828,M024,Carrollton,Fashion accessories,$52,1.0,21/11/25,18:40:00,Credit card,5.0,0.48
5829,M093,Angleton,Home and lifestyle,$51,2.0,03/11/25,17:53:00,Credit card,6.0,0.33
5830,M051,New Braunfels,Fashion accessories,$42,2.0,11/11/25,17:41:00,Credit card,5.0,0.57
5831,M008,Corpus Christi,Home and lifestyle,$56,1.0,24/11/25,17:51:00,Credit card,5.0,0.48
5832,M068,Burleson,Fashion accessories,$57,2.0,21/11/25,20:51:00,Credit card,3.0,0.33
5833,M058,Port Arthur,Home and lifestyle,$74,1.0,15/12/25,19:20:00,Credit card,7.0,0.33
5834,M092,Lake Jackson,Fashion accessories,$67,2.0,21/11/25,16:35:00,Credit card,6.0,0.33
5835,M010,Laredo,Home and lifestyle,$40,1.0,12/11/25,15:08:00,Credit card,7.0,0.48
5836,M096,Eagle Pass,Fashion accessories,$69,3.0,30/11/25,19:54:00,Credit card,5.0,0.18
5837,M097,Alice,Home and lifestyle,$34,1.0,02/11/25,16:47:00,Credit card,5.0,0.18
5838,M018,Frisco,Fashion accessories,$72,1.0,01/12/25,20:28:00,Credit card,3.0,0.48
5839,M093,Angleton,Home and lifestyle,$67,2.0,23/12/25,18:02:00,Credit card,6.0,0.33
5840,M018,Frisco,Fashion accessories,$84,2.0,26/11/25,17:16:00,Credit card,7.0,0.48
5841,M007,Arlington,Home and lifestyle,$28,1.0,11/12/25,20:14:00,Credit card,6.0,0.48
5842,M006,El Paso,Fashion accessories,$41,2.0,09/12/25,15:20:00,Credit card,5.0,0.48
5843,M058,Port Arthur,Home and lifestyle,$24,3.0,14/12/25,19:31:00,Credit card,6.0,0.33
5844,M076,Huntsville,Fashion accessories,$58,1.0,09/11/25,20:00:00,Credit card,6.0,0.33
5845,M069,Rockwall,Home and lifestyle,$48,2.0,08/11/25,19:37:00,Credit card,4.0,0.33
5846,M006,El Paso,Fashion accessories,$85,3.0,20/11/25,20:34:00,Credit card,4.0,0.48
5847,M006,El Paso,Home and lifestyle,$28,3.0,29/12/25,18:53:00,Credit card,4.0,0.48
5848,M061,Cedar Park,Fashion accessories,$56,2.0,10/11/25,16:52:00,Credit card,6.0,0.33
5849,M027,Abilene,Home and lifestyle,$35,1.0,14/12/25,19:36:00,Credit card,6.0,0.48
5850,M059,Pflugerville,Fashion accessories,$48,2.0,03/12/25,18:29:00,Credit card,4.0,0.33
5851,M022,Mesquite,Home and lifestyle,$45,1.0,13/11/25,19:13:00,Credit card,4.0,0.48
5852,M017,McKinney,Fashion accessories,$33,1.0,20/11/25,15:08:00,Credit card,6.0,0.48
5853,M014,Amarillo,Home and lifestyle,$41,1.0,24/11/25,17:47:00,Credit card,4.0,0.48
5854,M002,Dallas,Fashion accessories,$62,2.0,13/12/25,17:03:00,Credit card,5.0,0.36
5855,M052,Mansfield,Home and lifestyle,$65,2.0,02/11/25,20:13:00,Credit card,4.0,0.57
5856,M022,Mesquite,Fashion accessories,$61,1.0,22/11/25,19:30:00,Credit card,6.0,0.48
5857,M096,Eagle Pass,Home and lifestyle,$52,3.0,08/11/25,16:17:00,Credit card,6.0,0.18
5858,M083,Farmers Branch,Fashion accessories,$60,1.0,30/12/25,19:41:00,Credit card,3.0,0.33
5859,M094,Alamo,Home and lifestyle,$61,1.0,28/11/25,20:55:00,Credit card,7.0,0.33
5860,M064,Bedford,Fashion accessories,$50,3.0,11/12/25,15:33:00,Credit card,5.0,0.33
5861,M066,Grapevine,Home and lifestyle,$48,3.0,18/12/25,17:39:00,Credit card,7.0,0.33
5862,M078,Del Rio,Fashion accessories,$24,3.0,14/12/25,16:55:00,Credit card,5.0,0.33
5863,M006,El Paso,Home and lifestyle,$47,2.0,10/12/25,19:04:00,Credit card,4.0,0.48
5864,M015,Grand Prairie,Fashion accessories,$78,2.0,31/12/25,20:53:00,Credit card,4.0,0.48
5865,M078,Del Rio,Home and lifestyle,$43,3.0,31/12/25,20:19:00,Credit card,6.0,0.33
5866,M002,Dallas,Fashion accessories,$64,3.0,23/12/25,17:41:00,Credit card,3.0,0.36
5867,M033,Pearland,Home and lifestyle,$60,3.0,23/12/25,19:32:00,Credit card,7.0,0.48
5868,M083,Farmers Branch,Fashion accessories,$56,1.0,17/11/25,16:18:00,Credit card,4.0,0.33
5869,M023,Midland,Home and lifestyle,$29,2.0,20/12/25,20:18:00,Credit card,6.0,0.48
5870,M085,Kerrville,Fashion accessories,$59,3.0,27/12/25,20:42:00,Credit card,7.0,0.33
5871,M016,Brownsville,Home and lifestyle,$44,2.0,08/11/25,19:12:00,Credit card,6.0,0.48
5872,M030,Richardson,Fashion accessories,$30,3.0,16/11/25,18:44:00,Credit card,6.0,0.48
5873,M095,Big Spring,Home and lifestyle,$53,3.0,07/12/25,18:05:00,Credit card,3.0,0.33
5874,M061,Cedar Park,Fashion accessories,$21,3.0,24/11/25,18:27:00,Credit card,5.0,0.33
5875,M094,Alamo,Home and lifestyle,$21,1.0,13/12/25,19:52:00,Credit card,3.0,0.33
5876,M067,Haltom City,Fashion accessories,$29,1.0,23/12/25,17:42:00,Credit card,7.0,0.33
5877,M012,Garland,Home and lifestyle,$15,1.0,24/12/25,16:27:00,Credit card,6.0,0.48
5878,M030,Richardson,Fashion accessories,$28,3.0,11/12/25,16:37:00,Credit card,3.0,0.48
5879,M091,Little Elm,Home and lifestyle,$68,2.0,13/12/25,20:39:00,Credit card,6.0,0.33
5880,M097,Alice,Fashion accessories,$72,3.0,01/12/25,20:18:00,Credit card,5.0,0.18
5881,M057,Euless,Home and lifestyle,$19,2.0,11/12/25,19:07:00,Credit card,5.0,0.33
5882,M059,Pflugerville,Fashion accessories,$78,1.0,17/12/25,17:19:00,Credit card,4.0,0.33
5883,M028,Odessa,Home and lifestyle,$64,2.0,16/11/25,16:49:00,Credit card,3.0,0.48
5884,M066,Grapevine,Fashion accessories,$36,2.0,07/11/25,20:50:00,Credit card,5.0,0.33
5885,M091,Little Elm,Home and lifestyle,$68,1.0,23/12/25,18:08:00,Credit card,6.0,0.33
5886,M085,Kerrville,Fashion accessories,$77,1.0,02/12/25,19:37:00,Credit card,5.0,0.33
5887,M085,Kerrville,Home and lifestyle,$52,3.0,24/11/25,18:32:00,Credit card,6.0,0.33
5888,M041,Mission,Fashion accessories,$37,2.0,24/11/25,15:03:00,Ewallet,6.0,0.48
5889,M041,Mission,Home and lifestyle,$69,1.0,11/11/25,18:21:00,Ewallet,7.0,0.48
5890,M023,Midland,Fashion accessories,$46,1.0,01/12/25,18:25:00,Credit card,5.0,0.48
5891,M005,Fort Worth,Home and lifestyle,$24,1.0,09/12/25,15:33:00,Credit card,5.0,0.48
5892,M011,Lubbock,Fashion accessories,$34,1.0,09/11/25,15:25:00,Credit card,5.0,0.48
5893,M002,Dallas,Home and lifestyle,$23,1.0,09/11/25,20:26:00,Credit card,6.0,0.36
5894,M001,Houston,Fashion accessories,$69,2.0,26/12/25,20:21:00,Credit card,7.0,0.36
5895,M067,Haltom City,Home and lifestyle,$15,3.0,27/12/25,20:31:00,Credit card,4.0,0.33
5896,M095,Big Spring,Fashion accessories,$83,3.0,07/12/25,17:29:00,Credit card,4.0,0.33
5897,M006,El Paso,Home and lifestyle,$85,2.0,07/11/25,18:24:00,Credit card,3.0,0.48
5898,M049,North Richland Hills,Fashion accessories,$53,3.0,15/11/25,17:30:00,Credit card,7.0,0.48
5899,M031,Lewisville,Home and lifestyle,$27,3.0,04/12/25,20:48:00,Credit card,4.0,0.48
5900,M064,Bedford,Fashion accessories,$80,2.0,05/11/25,16:56:00,Credit card,6.0,0.33
5901,M031,Lewisville,Home and lifestyle,$15,2.0,16/12/25,17:50:00,Credit card,3.0,0.48
5902,M081,Friendswood,Fashion accessories,$82,1.0,08/11/25,15:26:00,Credit card,7.0,0.33
5903,M018,Frisco,Home and lifestyle,$73,1.0,15/11/25,16:01:00,Credit card,4.0,0.48
5904,M008,Corpus Christi,Fashion accessories,$17,2.0,23/11/25,20:26:00,Credit card,4.0,0.48
5905,M012,Garland,Home and lifestyle,$52,2.0,10/12/25,19:57:00,Credit card,7.0,0.48
5906,M020,Killeen,Fashion accessories,$79,3.0,12/11/25,15:49:00,Credit card,3.0,0.48
5907,M039,Longview,Home and lifestyle,$29,3.0,17/11/25,19:32:00,Credit card,7.0,0.48
5908,M011,Lubbock,Fashion accessories,$69,3.0,19/12/25,16:14:00,Credit card,5.0,0.48
5909,M041,Mission,Home and lifestyle,$79,3.0,01/11/25,15:02:00,Ewallet,4.0,0.48
5910,M019,Pasadena,Fashion accessories,$75,2.0,30/11/25,19:24:00,Credit card,6.0,0.48
5911,M095,Big Spring,Home and lifestyle,$40,2.0,26/11/25,17:10:00,Credit card,7.0,0.33
5912,M023,Midland,Fashion accessories,$39,2.0,05/11/25,20:48:00,Credit card,3.0,0.48
5913,M022,Mesquite,Home and lifestyle,$40,3.0,18/11/25,15:19:00,Credit card,4.0,0.48
5914,M022,Mesquite,Fashion accessories,$46,3.0,14/12/25,16:19:00,Credit card,6.0,0.48
5915,M018,Frisco,Home and lifestyle,$46,3.0,29/11/25,18:34:00,Credit card,3.0,0.48
5916,M031,Lewisville,Fashion accessories,$67,2.0,10/12/25,17:09:00,Credit card,7.0,0.48
5917,M082,Weslaco,Home and lifestyle,$51,2.0,16/12/25,15:08:00,Cash,6.0,0.33
5918,M009,Plano,Fashion accessories,$21,3.0,01/12/25,18:14:00,Credit card,3.0,0.48
5919,M009,Plano,Home and lifestyle,$43,2.0,25/11/25,16:18:00,Credit card,4.0,0.48
5920,M065,Texas City,Fashion accessories,$73,1.0,23/11/25,19:38:00,Credit card,6.0,0.33
5921,M009,Plano,Home and lifestyle,$83,2.0,19/12/25,19:44:00,Credit card,3.0,0.48
5922,M084,Schertz,Fashion accessories,$74,3.0,18/11/25,17:09:00,Credit card,5.0,0.33
5923,M073,Seguin,Home and lifestyle,$80,2.0,28/12/25,20:21:00,Credit card,6.0,0.33
5924,M054,Sherman,Fashion accessories,$81,3.0,06/12/25,16:55:00,Credit card,5.0,0.21
5925,M003,San Antonio,Home and lifestyle,$35,3.0,20/11/25,17:07:00,Credit card,6.0,0.36
5926,M058,Port Arthur,Fashion accessories,$34,1.0,02/11/25,19:45:00,Credit card,7.0,0.33
5927,M009,Plano,Home and lifestyle,$47,2.0,10/12/25,19:47:00,Credit card,3.0,0.48
5928,M029,Round Rock,Fashion accessories,$78,2.0,17/11/25,17:45:00,Credit card,5.0,0.48
5929,M055,Waxahachie,Home and lifestyle,$80,2.0,01/12/25,18:02:00,Credit card,7.0,0.33
5930,M050,Victoria,Fashion accessories,$64,2.0,26/12/25,16:55:00,Ewallet,3.0,0.48
5931,M009,Plano,Home and lifestyle,$65,1.0,05/12/25,16:16:00,Credit card,5.0,0.48
5932,M046,Temple,Fashion accessories,$34,1.0,20/12/25,18:55:00,Credit card,6.0,0.48
5933,M074,Weslaco,Home and lifestyle,$29,3.0,10/12/25,17:48:00,Cash,3.0,0.33
5934,M074,Weslaco,Fashion accessories,$66,2.0,27/11/25,16:04:00,Cash,4.0,0.33
5935,M082,Weslaco,Home and lifestyle,$84,3.0,23/12/25,16:59:00,Cash,4.0,0.33
5936,M056,Rowlett,Fashion accessories,$78,2.0,20/11/25,19:28:00,Credit card,6.0,0.33
5937,M073,Seguin,Home and lifestyle,$39,2.0,30/11/25,15:47:00,Credit card,5.0,0.33
5938,M069,Rockwall,Fashion accessories,$32,2.0,15/11/25,15:42:00,Credit card,4.0,0.33
5939,M025,Waco,Home and lifestyle,$56,3.0,19/11/25,19:46:00,Credit card,7.0,0.48
5940,M089,Southlake,Fashion accessories,$53,3.0,13/11/25,17:09:00,Credit card,7.0,0.33
5941,M025,Waco,Home and lifestyle,$49,1.0,09/11/25,16:06:00,Credit card,4.0,0.48
5942,M074,Weslaco,Fashion accessories,$77,3.0,25/12/25,19:22:00,Cash,3.0,0.33
5943,M035,San Angelo,Home and lifestyle,$28,3.0,12/11/25,15:14:00,Credit card,7.0,0.48
5944,M074,Weslaco,Fashion accessories,$54,3.0,07/12/25,18:59:00,Cash,7.0,0.33
5945,M029,Round Rock,Home and lifestyle,$65,1.0,27/12/25,18:49:00,Credit card,6.0,0.48
5946,M035,San Angelo,Fashion accessories,$22,2.0,13/12/25,15:05:00,Credit card,3.0,0.48
5947,M056,Rowlett,Home and lifestyle,$21,1.0,14/11/25,15:38:00,Credit card,4.0,0.33
5948,M030,Richardson,Fashion accessories,$40,3.0,29/11/25,17:59:00,Credit card,5.0,0.48
5949,M075,San Marcos,Home and lifestyle,$82,1.0,09/12/25,15:32:00,Credit card,3.0,0.33
5950,M084,Schertz,Fashion accessories,$82,2.0,30/12/25,17:33:00,Credit card,7.0,0.33
5951,M009,Plano,Home and lifestyle,$32,3.0,29/12/25,19:54:00,Credit card,5.0,0.48
5952,M030,Richardson,Fashion accessories,$22,1.0,11/11/25,15:05:00,Credit card,5.0,0.48
5953,M003,San Antonio,Home and lifestyle,$69,1.0,09/12/25,18:07:00,Credit card,5.0,0.36
5954,M073,Seguin,Fashion accessories,$80,1.0,04/11/25,15:49:00,Credit card,6.0,0.33
5955,M087,Waxahachie,Home and lifestyle,$42,2.0,05/11/25,20:40:00,Credit card,7.0,0.33
5956,M055,Waxahachie,Fashion accessories,$49,1.0,21/11/25,15:07:00,Credit card,3.0,0.33
5957,M084,Schertz,Home and lifestyle,$39,1.0,29/12/25,20:03:00,Credit card,6.0,0.33
5958,M054,Sherman,Fashion accessories,$71,2.0,23/11/25,15:36:00,Credit card,4.0,0.21
5959,M058,Port Arthur,Home and lifestyle,$17,3.0,01/11/25,16:16:00,Credit card,7.0,0.33
5960,M084,Schertz,Fashion accessories,$44,2.0,07/11/25,17:03:00,Credit card,5.0,0.33
5961,M009,Plano,Home and lifestyle,$70,1.0,09/12/25,19:15:00,Credit card,5.0,0.48
5962,M003,San Antonio,Fashion accessories,$75,1.0,20/11/25,19:35:00,Credit card,7.0,0.48
5963,M009,Plano,Home and lifestyle,$20,1.0,11/12/25,17:27:00,Credit card,6.0,0.48
5964,M058,Port Arthur,Fashion accessories,$15,1.0,15/11/25,20:14:00,Credit card,5.0,0.33
5965,M055,Waxahachie,Home and lifestyle,$25,3.0,25/11/25,19:10:00,Credit card,3.0,0.33
5966,M029,Round Rock,Fashion accessories,$85,1.0,22/11/25,16:03:00,Credit card,3.0,0.48
5967,M087,Waxahachie,Home and lifestyle,$82,1.0,29/11/25,15:47:00,Credit card,6.0,0.33
5968,M099,Weatherford,Fashion accessories,$23,2.0,12/12/25,20:15:00,Credit card,5.0,0.18
5969,M038,Sugar Land,Home and lifestyle,$80,3.0,13/11/25,20:11:00,Credit card,4.0,0.48
5970,M025,Waco,Fashion accessories,$72,2.0,12/11/25,18:57:00,Credit card,7.0,0.48
5971,M084,Schertz,Home and lifestyle,$48,1.0,22/11/25,19:53:00,Credit card,7.0,0.33
5972,M087,Waxahachie,Fashion accessories,$22,1.0,25/12/25,17:45:00,Credit card,3.0,0.33
5973,M050,Victoria,Home and lifestyle,$21,2.0,26/12/25,17:35:00,Credit card,3.0,0.48
5974,M056,Rowlett,Fashion accessories,$22,2.0,23/11/25,20:10:00,Credit card,7.0,0.33
5975,M074,Weslaco,Home and lifestyle,$26,1.0,16/12/25,19:34:00,Cash,4.0,0.33
5976,M009,Plano,Fashion accessories,$54,2.0,08/12/25,18:22:00,Credit card,3.0,0.48
5977,M035,San Angelo,Home and lifestyle,$16,3.0,01/12/25,15:45:00,Credit card,4.0,0.48
5978,M058,Port Arthur,Fashion accessories,$83,2.0,21/11/25,15:01:00,Credit card,6.0,0.33
5979,M056,Rowlett,Home and lifestyle,$40,3.0,11/12/25,17:14:00,Credit card,6.0,0.33
5980,M003,San Antonio,Fashion accessories,$41,3.0,13/11/25,15:32:00,Credit card,4.0,0.48
5981,M089,Southlake,Home and lifestyle,$28,1.0,14/12/25,19:30:00,Credit card,6.0,0.33
5982,M050,Victoria,Fashion accessories,$72,3.0,17/11/25,20:27:00,Ewallet,7.0,0.48
5983,M058,Port Arthur,Home and lifestyle,$49,2.0,16/11/25,20:44:00,Credit card,7.0,0.33
5984,M082,Weslaco,Fashion accessories,$60,3.0,09/12/25,18:11:00,Cash,7.0,0.33
5985,M099,Weatherford,Home and lifestyle,$35,2.0,22/11/25,18:39:00,Credit card,5.0,0.18
5986,M075,San Marcos,Fashion accessories,$50,2.0,31/12/25,17:51:00,Credit card,4.0,0.33
5987,M055,Waxahachie,Home and lifestyle,$32,1.0,11/11/25,17:25:00,Credit card,6.0,0.33
5988,M009,Plano,Fashion accessories,$26,1.0,26/11/25,18:58:00,Credit card,3.0,0.48
5989,M030,Richardson,Home and lifestyle,$50,1.0,22/12/25,18:09:00,Credit card,5.0,0.48
5990,M069,Rockwall,Fashion accessories,$31,2.0,25/12/25,19:29:00,Credit card,4.0,0.33
5991,M029,Round Rock,Home and lifestyle,$81,2.0,31/12/25,19:52:00,Credit card,7.0,0.48
5992,M069,Rockwall,Fashion accessories,$72,1.0,03/12/25,18:31:00,Credit card,4.0,0.33
5993,M082,Weslaco,Home and lifestyle,$19,3.0,21/12/25,18:08:00,Cash,4.0,0.33
5994,M069,Rockwall,Fashion accessories,$15,3.0,22/11/25,20:24:00,Credit card,5.0,0.33
5995,M073,Seguin,Home and lifestyle,$27,3.0,10/11/25,17:03:00,Credit card,7.0,0.33
5996,M069,Rockwall,Fashion accessories,$49,2.0,19/11/25,16:53:00,Credit card,6.0,0.33
5997,M030,Richardson,Home and lifestyle,$32,1.0,23/12/25,20:50:00,Credit card,7.0,0.48
5998,M029,Round Rock,Fashion accessories,$73,1.0,05/12/25,17:41:00,Credit card,3.0,0.48
5999,M046,Temple,Home and lifestyle,$67,1.0,12/12/25,16:56:00,Credit card,4.0,0.48
6000,M032,Tyler,Fashion accessories,$39,3.0,12/11/25,15:21:00,Credit card,5.0,0.48
6001,M073,Seguin,Home and lifestyle,$74,2.0,16/11/25,18:26:00,Credit card,4.0,0.33
6002,M030,Richardson,Fashion accessories,$44,1.0,05/12/25,16:34:00,Credit card,7.0,0.48
6003,M084,Schertz,Home and lifestyle,$83,3.0,03/11/25,17:39:00,Credit card,3.0,0.33
6004,M087,Waxahachie,Fashion accessories,$23,2.0,14/11/25,15:28:00,Credit card,5.0,0.33
6005,M069,Rockwall,Home and lifestyle,$29,2.0,06/11/25,20:23:00,Credit card,7.0,0.33
6006,M087,Waxahachie,Fashion accessories,$68,2.0,08/11/25,21:00:00,Credit card,4.0,0.33
6007,M030,Richardson,Home and lifestyle,$65,2.0,16/12/25,18:25:00,Credit card,6.0,0.48
6008,M074,Weslaco,Fashion accessories,$84,2.0,17/11/25,17:36:00,Cash,6.0,0.33
6009,M086,Rosenberg,Home and lifestyle,$68,2.0,04/12/25,16:59:00,Credit card,7.0,0.33
6010,M073,Seguin,Fashion accessories,$42,1.0,29/12/25,18:12:00,Credit card,5.0,0.33
6011,M074,Weslaco,Home and lifestyle,$72,2.0,06/11/25,19:39:00,Cash,6.0,0.33
6012,M030,Richardson,Fashion accessories,$59,3.0,06/12/25,17:23:00,Credit card,3.0,0.48
6013,M035,San Angelo,Home and lifestyle,$41,3.0,28/11/25,19:55:00,Credit card,6.0,0.48
6014,M082,Weslaco,Fashion accessories,$58,3.0,17/11/25,15:04:00,Cash,6.0,0.33
6015,M082,Weslaco,Home and lifestyle,$54,3.0,15/12/25,19:34:00,Cash,3.0,0.33
6016,M082,Weslaco,Fashion accessories,$70,1.0,26/12/25,19:13:00,Cash,7.0,0.33
6017,M032,Tyler,Home and lifestyle,$40,1.0,10/12/25,15:08:00,Credit card,3.0,0.48
6018,M032,Tyler,Fashion accessories,$45,2.0,26/12/25,19:36:00,Credit card,7.0,0.48
6019,M056,Rowlett,Home and lifestyle,$55,1.0,19/11/25,19:10:00,Credit card,5.0,0.33
6020,M046,Temple,Fashion accessories,$56,1.0,07/12/25,20:11:00,Credit card,4.0,0.48
6021,M084,Schertz,Home and lifestyle,$53,1.0,08/11/25,19:30:00,Credit card,7.0,0.33
6022,M099,Weatherford,Fashion accessories,$52,3.0,03/12/25,15:56:00,Credit card,5.0,0.18
6023,M073,Seguin,Home and lifestyle,$55,1.0,10/12/25,19:42:00,Credit card,4.0,0.33
6024,M029,Round Rock,Fashion accessories,$35,2.0,08/11/25,20:57:00,Credit card,6.0,0.48
6025,M003,San Antonio,Home and lifestyle,$75,2.0,27/12/25,15:14:00,Credit card,7.0,0.36
6026,M089,Southlake,Fashion accessories,$33,1.0,26/12/25,19:15:00,Credit card,6.0,0.33
6027,M086,Rosenberg,Home and lifestyle,$47,3.0,30/12/25,15:45:00,Credit card,4.0,0.33
